ID,Group,round,Decmaps,Decpics,Expltime,Dectime_interval,Dectimes,Payoffs,prev_n_selected_times,prev_n_avg_payoff,Dectimes_interval
201902,Hc,10,"[186, 196, 33, 125, 118, 139, 161, 216, 64, 24, 1, 66, 158, 57, 52, 167, 30, 178, 210, 132]","[52, 66, 64, 161]","[8.640999999981432, 0, 0, 94.53600000000006, 0, 0, 0, 0, 0, 145.2190000000046, 0, 0, 13.44600000000355, 0, 37.77399999999761, 0, 0, 0, 0, 0]","[65.86899999999878, 0.7960000000020955, 1.1039999999993597, 1.282999999995809]","[57517.62, 57583.489, 57584.285, 57585.389, 57586.672]","[4, 4, 4, 5]","[0, 1, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[0.0, 6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 5.0, 0.0, 0.0]",
201902,Hc,11,"[114, 50, 181, 82, 85, 106, 194, 64, 356, 188, 355, 122, 101, 109, 347, 54, 352, 123, 47, 192]","[64, 54, 47, 85]","[0.5370000000038999, 34.79500000002736, 0, 0, 0, 6.360999999982596, 14.564000000013039, 0, 0, 0, 0, 0, 0, 0, 22.419000000001688, 0, 0, 0, 0, 0]","[18.669999999998254, 0.9210000000020955, 1.264999999999418, 4.105999999999767]","[57781.404, 57800.074, 57800.995, 57802.26, 57806.366]","[4, 4, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201902,Hc,12,"[321, 320, 29, 279, 31, 153, 154, 9, 286, 15, 305, 218, 232, 300, 252, 275, 180, 149, 230, 258]","[305, 154, 321, 320]","[0, 0, 0.8580000000001746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17.222999999998137, 0, 0, 47.28800000000774, 0, 25.143999999992957, 10.629999999990105]","[20.385999999998603, 0.6820000000006985, 0.7450000000026193, 1.1199999999953434]","[57822.199, 57842.585, 57843.267, 57844.012, 57845.132]","[4, 5, 4, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201902,Hc,13,"[348, 132, 349, 61, 154, 341, 355, 144, 139, 191, 216, 210, 38, 37, 189, 157, 55, 172, 115, 149]","[132, 139, 144, 115]","[0, 0, 11.231000000007043, 0, 0, 0, 0, 43.28499999999622, 0, 25.13300000001618, 0, 0, 0, 0, 0, 0, 0, 20.164000000011583, 0, 0]","[12.998999999996158, 0.5760000000009313, 0.5239999999976135, 0.5630000000019209]","[58455.442, 58468.441, 58469.017, 58469.541, 58470.104]","[2, 2, 2, 2]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201902,Hc,14,"[225, 107, 102, 21, 240, 294, 267, 274, 314, 290, 12, 101, 264, 32, 309, 15, 288, 82, 229, 243]","[243, 240, 225, 229]","[0, 0, 11.614999999997963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3819999999977881, 5.822000000000116, 0, 2.0890000000072177, 0, 14.871000000006461, 0]","[85.29599999999482, 1.9400000000023283, 13.815999999998894, 18.395000000004075]","[58472.141, 58557.437, 58559.377, 58573.193, 58591.588]","[6, 6, 6, 6]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]","[0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 6.0]",
201902,Hc,15,"[350, 59, 64, 332, 139, 346, 190, 121, 72, 351, 165, 168, 152, 126, 38, 204, 141, 183, 207, 153]","[72, 38, 64, 204]","[0, 0, 0, 0, 0, 10.997999999999593, 5.383999999998196, 0, 85.32099999999627, 0, 0, 0, 32.05800000000454, 0, 0, 0, 0, 0, 0, 0]","[61.917999999997846, 0.4900000000052387, 0.7209999999977299, 6.4320000000006985]","[58782.248, 58844.166, 58844.656, 58845.377, 58851.809]","[4, 4, 4, 6]","[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 4.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201902,Hc,16,"[23, 27, 223, 264, 217, 79, 85, 308, 28, 290, 270, 266, 78, 95, 305, 227, 323, 226, 257, 33]","[308, 305, 323, 266]","[0, 0, 17.7870000000039, 0, 0, 0, 0, 0, 3.099999999998545, 0, 0, 10.993999999998778, 2.2399999999979627, 0, 0, 0, 6.730999999999767, 0, 0, 0]","[34.96700000000419, 0.31499999999505235, 1.5850000000064028, 9.494999999995343]","[58853.596, 58888.563, 58888.878, 58890.463, 58899.958]","[4, 4, 4, 2]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201902,Hc,17,"[30, 12, 217, 115, 123, 321, 96, 318, 77, 32, 247, 136, 290, 102, 252, 111, 319, 1, 240, 82]","[32, 1, 30, 12]","[0, 0, 0, 0, 0, 0, 0, 1.055000000000291, 0, 0.3819999999977881, 218.85899999996764, 0, 0, 11.614999999997963, 0, 0, 0, 0, 0, 0]","[23.68000000000029, 0.5939999999973224, 2.419000000001688, 0.797999999995227]","[59083.675, 59107.355, 59107.949, 59110.368, 59111.166]","[3, 3, 3, 3]","[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0]",
201902,Hc,18,"[178, 54, 254, 172, 206, 357, 287, 216, 348, 188, 359, 154, 41, 267, 204, 349, 38, 279, 67, 148]","[54, 38, 67, 204]","[0, 0, 10.477000000006228, 20.164000000011583, 116.02599999998347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.231000000007043, 0, 0, 36.74599999998463, 0]","[15.814000000005763, 2.1089999999967404, 0.45500000000174623, 1.9210000000020955]","[59113.323, 59129.137, 59131.246, 59131.701, 59133.622]","[4, 4, 4, 6]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]","[0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 6.0, 0.0, 4.0, 0.0, 4.0, 0.0]",
201902,Hc,19,"[193, 168, 174, 10, 187, 280, 308, 281, 160, 293, 272, 30, 166, 306, 36, 8, 184, 262, 289, 185]","[10, 36, 30, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 31.28500000001077, 1.444999999999709, 0, 0, 0, 0, 0, 7.211999999999534, 0, 59.88999999999942, 0, 10.702000000026601]","[30.97200000000157, 1.0829999999987194, 0.6630000000004657, 0.9919999999983702]","[59316.43, 59347.402, 59348.485, 59349.148, 59350.14]","[3, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201902,Hc,20,"[42, 120, 59, 71, 330, 79, 331, 130, 140, 357, 236, 224, 99, 221, 360, 87, 88, 43, 244, 119]","[99, 88, 221, 87]","[0, 2.286999999996624, 0, 0, 9.371999999988475, 0, 0, 0, 0, 0, 0, 0, 0, 14.408000000010361, 0, 0, 3.2639999999883003, 146.6270000000004, 0, 0]","[46.55899999999383, 0.2440000000060536, 1.0469999999986612, 1.2309999999997672]","[59351.764, 59398.323, 59398.567, 59399.614, 59400.845]","[5, 5, 6, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201902,Hc,21,"[356, 69, 351, 64, 215, 140, 46, 328, 122, 171, 123, 184, 129, 160, 192, 331, 55, 197, 145, 148]","[328, 192, 184, 331]","[0, 0, 0, 0, 0, 0, 61.961999999999534, 9.862000000022817, 0, 0, 0, 0, 6.453000000001339, 31.28500000001077, 0, 0, 0, 33.12699999999313, 0, 0]","[32.37700000000041, 0.2739999999976135, 0.3280000000013388, 1.1440000000002328]","[59587.872, 59620.249, 59620.523, 59620.851, 59621.995]","[3, 6, 6, 3]","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201902,Hc,22,"[236, 218, 297, 305, 234, 233, 86, 77, 27, 314, 275, 271, 88, 281, 6, 9, 298, 36, 100, 279]","[233, 236, 218, 86]","[0, 0, 0, 0, 0, 60.5309999999954, 0, 0, 0, 0, 0, 2.2069999999948777, 3.2639999999883003, 0, 31.427999999999884, 0, 6.814000000005763, 0, 0, 0]","[39.51900000000023, 0.47299999999813735, 0.28800000000046566, 54.91100000000006]","[59624.195, 59663.714, 59664.187, 59664.475, 59719.386]","[6, 6, 6, 5]","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0]",
201902,Hc,23,"[22, 207, 274, 59, 82, 73, 273, 23, 46, 200, 255, 210, 64, 90, 108, 66, 27, 13, 272, 192]","[64, 46, 66, 59]","[0, 0, 0, 0, 0, 3.7180000000080327, 0, 0, 61.961999999999534, 7.503999999986263, 6.432999999997264, 0, 0, 0, 0, 0, 0, 0.8129999999946449, 0, 0]","[12.661000000000058, 0.23599999999714782, 1.120999999999185, 1.7839999999996508]","[59903.345, 59916.006, 59916.242, 59917.363, 59919.147]","[4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0]",
201902,Hc,24,"[154, 173, 218, 308, 132, 351, 313, 338, 146, 225, 298, 112, 137, 305, 155, 333, 238, 130, 350, 226]","[226, 218, 238, 173]","[0, 0, 0, 0, 0, 0, 0, 36.72099999999773, 20.275000000001455, 0, 6.814000000005763, 1.0669999999954598, 0, 0, 0, 0, 19.187999999980093, 0, 0, 0]","[37.57900000000518, 2.9179999999978463, 2.1920000000027358, 13.677999999999884]","[59920.683, 59958.262, 59961.18, 59963.372, 59977.05]","[6, 6, 6, 5]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 6.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201903,L,1,"[118, 308, 199, 297, 210, 144, 168, 204, 180, 326, 315, 128, 353, 116, 169, 193, 332, 354, 296, 166]","[193, 296, 297, 199]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 8.240000000005239, 0, 0, 0, 0, 0, 8.61699999999837, 0, 0, 6.550999999999476, 7.22099999999773]","[36.26299999999901, 2.922000000005937, 8.839999999996508, 4.080000000001746]","[56189.437, 56225.7, 56228.622, 56237.462, 56241.542]","[6, 4, 4, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201903,L,2,"[5, 79, 228, 225, 250, 49, 98, 25, 57, 26, 269, 260, 45, 36, 264, 223, 287, 43, 95, 97]","[269, 5, 98, 95]","[15.434999999997672, 0, 16.19000000000233, 0, 0, 0, 6.77100000000064, 0, 0, 0, 13.194999999985157, 0, 11.028000000005704, 0, 0, 0, 0, 0, 0, 0]","[24.27799999999843, 2.800999999999476, 16.506000000001222, 11.029999999998836]","[56249.623, 56273.901, 56276.702, 56293.208, 56304.238]","[2, 3, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201903,L,3,"[351, 192, 330, 140, 292, 184, 157, 142, 359, 178, 207, 293, 204, 162, 344, 290, 144, 118, 153, 309]","[290, 351, 293, 184]","[0, 0, 0, 17.49800000000687, 8.818000000006577, 19.80800000000454, 10.572999999989406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12.75, 4.084999999999127, 3.1530000000057044, 4.639999999999418]","[56493.613, 56506.363, 56510.448, 56513.601, 56518.241]","[4, 3, 4, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201903,L,4,"[39, 12, 268, 40, 284, 86, 223, 18, 87, 15, 59, 104, 233, 32, 64, 287, 260, 245, 218, 82]","[245, 32, 223, 82]","[0, 0, 0, 14.18499999998312, 24.6019999999844, 17.302999999992608, 0, 0, 0, 0, 0, 0, 0, 22.040000000000873, 0, 0, 0, 0, 20.639999999999418, 0]","[11.546999999998661, 6.919000000001688, 4.368000000002212, 4.144000000000233]","[56523.367, 56534.914, 56541.833, 56546.201, 56550.345]","[6, 3, 6, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201903,L,5,"[31, 100, 34, 313, 84, 204, 186, 207, 262, 284, 290, 36, 87, 305, 15, 203, 257, 291, 106, 264]","[186, 290, 313, 207]","[0, 5.613999999994121, 91.62800000001153, 0, 0, 0, 6.440999999998894, 0, 0, 24.6019999999844, 0, 0, 0, 0, 0, 0, 0, 1.7639999999955762, 0, 0]","[9.5370000000039, 3.1999999999970896, 2.5610000000015134, 2.5679999999993015]","[56761.297, 56770.834, 56774.034, 56776.595, 56779.163]","[6, 4, 4, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201903,L,6,"[245, 243, 66, 358, 353, 178, 339, 219, 38, 171, 164, 330, 116, 155, 59, 126, 223, 138, 67, 140]","[245, 171, 155, 38]","[0, 0, 0, 65.99599999999919, 0, 0, 0, 8.966999999989639, 19.00800000000163, 16.414000000004307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17.49800000000687]","[9.62999999999738, 3.2880000000004657, 2.2410000000018044, 10.110999999997148]","[56784.868, 56794.498, 56797.786, 56800.027, 56810.138]","[6, 5, 5, 4]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0]",
201903,L,7,"[100, 345, 102, 247, 109, 249, 83, 141, 143, 293, 222, 289, 93, 354, 317, 225, 313, 350, 342, 126]","[345, 354, 342, 313]","[5.613999999994121, 7.686999999998079, 0, 0, 0, 20.273999999997613, 0, 0, 0, 0, 0, 0, 0, 0, 3.260999999998603, 0, 0, 0, 0, 0]","[12.648999999997613, 2.125, 1.3130000000019209, 5.760000000002037]","[56998.686, 57011.335, 57013.46, 57014.773, 57020.533]","[3, 3, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0]",
201903,L,8,"[286, 24, 26, 209, 199, 20, 145, 171, 39, 173, 50, 216, 28, 215, 66, 262, 288, 62, 156, 279]","[145, 156, 288, 20]","[16.69000000000233, 0, 0, 0, 0, 0, 0, 16.414000000004307, 0, 0, 0, 6.276000000005297, 9.908999999992375, 0, 0, 0, 0, 26.586999999999534, 0, 0]","[5.531999999999243, 2.1920000000027358, 6.7129999999961, 2.8150000000023283]","[57026.841, 57032.373, 57034.565, 57041.278, 57044.093]","[5, 5, 2, 3]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201903,L,9,"[52, 210, 327, 174, 132, 158, 356, 212, 138, 65, 199, 53, 120, 42, 203, 335, 332, 130, 162, 180]","[212, 158, 335, 332]","[0, 0, 0, 1.6290000000080909, 0, 0, 0, 13.372999999999593, 0, 0, 0, 0, 3.0449999999982538, 20.906000000024505, 0, 10.815000000009604, 0, 0, 0, 0]","[7.208999999995285, 21.338999999999942, 10.875, 2.00800000000163]","[57231.817, 57239.026, 57260.365, 57271.24, 57273.248]","[6, 5, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201903,L,10,"[295, 73, 276, 27, 282, 241, 302, 250, 243, 311, 25, 104, 257, 23, 225, 261, 97, 11, 103, 323]","[257, 282, 311, 295]","[0, 0, 0, 0, 0, 27.01099999998405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23.17800000000716, 0, 34.925999999984924, 1.2109999999956926, 0]","[6.273000000001048, 1.5599999999976717, 4.792000000001281, 3.175999999999476]","[57275.847, 57282.12, 57283.68, 57288.472, 57291.648]","[2, 2, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201903,L,11,"[59, 141, 57, 22, 155, 244, 143, 50, 152, 231, 45, 223, 137, 169, 122, 227, 153, 18, 31, 15]","[141, 137, 143, 50]","[0, 0, 0, 15.86799999998766, 0, 4.1670000000085565, 0, 0, 8.67899999999645, 0, 11.028000000005704, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[15.527000000001863, 4.879999999997381, 5.298000000002503, 6.74199999999837]","[57482.827, 57498.354, 57503.234, 57508.532, 57515.274]","[2, 2, 2, 4]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201903,L,12,"[106, 208, 339, 289, 214, 344, 277, 290, 330, 79, 296, 81, 286, 288, 343, 82, 297, 204, 263, 183]","[183, 204, 289, 290]","[0, 0, 0, 0, 19.943000000013853, 0, 0, 0, 0, 0, 6.550999999999476, 10.976999999991676, 16.69000000000233, 0, 21.58400000000256, 0, 0, 0, 0, 0]","[22.044999999998254, 13.30800000000454, 6.072000000000116, 8.423999999999069]","[57519.634, 57541.679, 57554.987, 57561.059, 57569.483]","[6, 6, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0]",
201903,L,13,"[79, 277, 1, 52, 11, 231, 12, 49, 242, 51, 266, 287, 274, 223, 67, 83, 75, 98, 248, 10]","[51, 52, 1, 67]","[0, 0, 0, 0, 34.925999999984924, 0, 0, 0, 94.64100000000326, 13.322000000014668, 9.229999999995925, 0, 0, 0, 0, 0, 0, 6.77100000000064, 0, 0]","[4.7149999999965075, 1.27900000000227, 9.944999999999709, 2.8079999999972642]","[57759.107, 57763.822, 57765.101, 57775.046, 57777.854]","[4, 4, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201903,L,14,"[137, 315, 156, 169, 329, 213, 305, 125, 166, 359, 185, 183, 144, 334, 335, 301, 123, 154, 204, 302]","[185, 213, 305, 334]","[0, 0, 0, 0, 0, 19.54099999999744, 0, 0, 7.22099999999773, 0, 0, 0, 0, 0, 10.815000000009604, 11.226000000002387, 0, 0, 0, 0]","[14.334999999999127, 15.114000000001397, 3.6519999999945867, 9.27400000000489]","[57781.192, 57795.527, 57810.641, 57814.293, 57823.567]","[6, 6, 4, 3]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]","[2.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 6.0, 0.0]",
201903,L,15,"[260, 43, 427, 522, 430, 271, 525, 3, 276, 263, 2, 412, 13, 40, 44, 36, 407, 53, 530, 510]","[43, 40, 44, 407]","[0, 0, 0, 135.02099999999336, 0, 20.184000000001106, 0, 5.6229999999995925, 0, 0, 0, 20.275000000001455, 0, 14.18499999998312, 0, 0, 0, 0, 0, 0]","[14.844999999993888, 6.319000000003143, 4.389999999999418, 5.681000000004133]","[58436.995, 58451.84, 58458.159, 58462.549, 58468.23]","[4, 4, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201903,L,16,"[104, 442, 450, 366, 246, 106, 248, 365, 363, 91, 469, 439, 375, 483, 230, 471, 504, 455, 225, 83]","[455, 450, 442, 439]","[0, 0, 0, 0, 0, 0, 0, 7.0680000000065775, 0, 10.469000000011874, 0.9169999999940046, 0, 0, 0, 22.31099999998696, 0, 0, 0, 0, 0]","[15.697000000000116, 3.2229999999981374, 7.5350000000034925, 4.248999999996158]","[58471.343, 58487.04, 58490.263, 58497.798, 58502.047]","[2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
201903,L,17,"[471, 376, 535, 529, 368, 400, 459, 379, 443, 516, 375, 482, 410, 449, 534, 403, 492, 407, 490, 454]","[400, 403, 410, 529]","[0, 3.485000000000582, 7.761999999995169, 0, 0, 0, 0, 0, 5.697999999996682, 0, 0, 25.858000000014727, 0, 0, 0, 17.728000000002794, 0, 0, 0, 0]","[14.70499999999447, 1.621000000006461, 9.239999999997963, 33.63500000000204]","[58690.762, 58705.467, 58707.088, 58716.328, 58749.963]","[5, 5, 5, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0]",
201903,L,18,"[16, 275, 84, 75, 83, 47, 261, 20, 78, 252, 48, 53, 238, 277, 2, 268, 23, 231, 247, 59]","[268, 261, 20, 231]","[32.81100000000151, 0, 0, 0, 0, 15.46500000001106, 23.17800000000716, 0, 18.542000000008557, 0, 0, 0, 15.555000000007567, 0, 0, 0, 0, 0, 0, 0]","[25.809000000001106, 3.9069999999992433, 2.610000000000582, 4.5020000000004075]","[58752.871, 58778.68, 58782.587, 58785.197, 58789.699]","[2, 2, 3, 6]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
